,index,power,Date.Time,Date,Time,year,month.April,month.August,month.December,month.February,month.January,month.July,month.June,month.March,month.May,month.November,month.October,month.September,day.of.week.Friday,day.of.week.Monday,day.of.week.Saturday,day.of.week.Sunday,day.of.week.Thursday,day.of.week.Tuesday,day.of.week.Wednesday,day.of.year,day.of.month,week,week.of.month,quarter.Q1,quarter.Q2,quarter.Q3,quarter.Q4,hour,Temperature,Dew.Point,Humidity,Speed,Gust,Pressure,Precip.Rate,Precip.Gauge,holiday.No,predict_pow,holiday.Yes,num.classes,num.students
26070,26071,315.643702189128,2017-04-23 15:00:00,2017-04-23,03:00 PM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,113,23,17,4,0,1,0,0,15,62.6,59.6,90,5,6,29.76,0.52,0.63,1,262.2108154296875,0,0,0
26071,26072,325.37225341796903,2017-04-23 16:00:00,2017-04-23,04:00 PM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,113,23,17,4,0,1,0,0,16,61.3,58.3,90,0,6,29.76,0.14,0.68,1,274.34259033203125,0,0,0
26072,26073,318.541783650716,2017-04-23 17:00:00,2017-04-23,05:00 PM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,113,23,17,4,0,1,0,0,17,60.7,57.8,90,0,0,29.78,0.09,0.77,1,280.7268371582031,0,0,0
26073,26074,330.45542399088504,2017-04-23 18:00:00,2017-04-23,06:00 PM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,113,23,17,4,0,1,0,0,18,60.5,57.9,91,0,0,29.76,0.06,0.81,1,290.6532897949219,0,0,0
26074,26075,351.380742390951,2017-04-23 19:00:00,2017-04-23,07:00 PM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,113,23,17,4,0,1,0,0,19,62.1,59.5,91,1,4,29.75,0.0,0.81,1,309.7430114746094,0,0,0
26075,26076,352.769205729167,2017-04-23 20:00:00,2017-04-23,08:00 PM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,113,23,17,4,0,1,0,0,20,56.7,53.5,89,6,14,29.78,0.0,0.81,1,310.6006774902344,0,0,0
26076,26077,350.135213216146,2017-04-23 21:00:00,2017-04-23,09:00 PM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,113,23,17,4,0,1,0,0,21,55.6,52.1,88,8,11,29.79,0.0,0.81,1,311.22088623046875,0,0,0
26077,26078,339.129297892253,2017-04-23 22:00:00,2017-04-23,10:00 PM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,113,23,17,4,0,1,0,0,22,55.0,51.5,88,3,10,29.81,0.0,0.81,1,311.5027770996094,0,0,0
26078,26079,338.45611572265597,2017-04-23 23:00:00,2017-04-23,11:00 PM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,113,23,17,4,0,1,0,0,23,54.5,51.0,88,5,8,29.81,0.0,0.81,1,309.34368896484375,0,0,0
26079,26080,321.707229614258,2017-04-24 00:00:00,2017-04-24,12:00 AM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,114,24,17,4,0,1,0,0,0,53.9,50.4,88,8,13,29.81,0.0,0.81,1,301.905517578125,0,0,0
26080,26081,311.616846720378,2017-04-24 01:00:00,2017-04-24,01:00 AM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,114,24,17,4,0,1,0,0,1,53.3,50.2,89,0,11,29.8,0.0,0.81,1,297.9898681640625,0,0,0
26081,26082,307.741460164388,2017-04-24 02:00:00,2017-04-24,02:00 AM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,114,24,17,4,0,1,0,0,2,52.8,50.0,90,3,16,29.78,0.0,0.0,1,282.7335205078125,0,0,0
26082,26083,293.594502766927,2017-04-24 03:00:00,2017-04-24,03:00 AM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,114,24,17,4,0,1,0,0,3,52.5,49.7,90,2,10,29.78,0.0,0.0,1,277.09710693359375,0,0,0
26083,26084,292.92340596516897,2017-04-24 04:00:00,2017-04-24,04:00 AM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,114,24,17,4,0,1,0,0,4,52.0,49.5,91,6,9,29.77,0.0,0.0,1,276.8562316894531,0,0,0
26084,26085,297.982391357422,2017-04-24 05:00:00,2017-04-24,05:00 AM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,114,24,17,4,0,1,0,0,5,52.0,49.2,90,3,6,29.75,0.01,0.01,1,277.78155517578125,0,0,0
26085,26086,310.793553670247,2017-04-24 06:00:00,2017-04-24,06:00 AM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,114,24,17,4,0,1,0,0,6,52.2,49.1,89,0,12,29.75,0.0,0.01,1,278.8482360839844,0,0,0
26086,26087,318.438720703125,2017-04-24 07:00:00,2017-04-24,07:00 AM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,114,24,17,4,0,1,0,0,7,52.0,48.9,89,0,4,29.75,0.0,0.01,1,282.0829772949219,0,0,0
26087,26088,343.88395690918,2017-04-24 08:00:00,2017-04-24,08:00 AM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,114,24,17,4,0,1,0,0,8,51.9,48.8,89,0,0,29.77,0.0,0.01,1,289.51837158203125,0,10,192
26088,26089,345.618631998698,2017-04-24 09:00:00,2017-04-24,09:00 AM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,114,24,17,4,0,1,0,0,9,52.2,49.4,90,0,0,29.77,0.0,0.01,1,303.6902160644531,0,24,783
26089,26090,348.524078369141,2017-04-24 10:00:00,2017-04-24,10:00 AM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,114,24,17,4,0,1,0,0,10,52.8,50.0,90,3,7,29.78,0.0,0.01,1,319.0137634277344,0,30,1205
26090,26091,359.62713114420603,2017-04-24 11:00:00,2017-04-24,11:00 AM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,114,24,17,4,0,1,0,0,11,53.3,50.7,91,1,6,29.8,0.0,0.01,1,333.38665771484375,0,36,1278
26091,26092,352.354588826497,2017-04-24 12:00:00,2017-04-24,12:00 PM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,114,24,17,4,0,1,0,0,12,54.5,51.9,91,0,0,29.79,0.0,0.01,1,328.8922119140625,0,43,1143
26092,26093,356.290156046549,2017-04-24 13:00:00,2017-04-24,01:00 PM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,114,24,17,4,0,1,0,0,13,55.9,53.0,90,6,9,29.78,0.01,0.02,1,332.2634582519531,0,34,994
26093,26094,346.01058451334603,2017-04-24 14:00:00,2017-04-24,02:00 PM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,114,24,17,4,0,1,0,0,14,56.3,53.4,90,0,5,29.77,0.01,0.03,1,328.41448974609375,0,48,1227
26094,26095,319.171188354492,2017-04-24 15:00:00,2017-04-24,03:00 PM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,114,24,17,4,0,1,0,0,15,57.6,54.7,90,0,3,29.77,0.0,0.03,1,341.7820129394531,0,59,1365
26095,26096,328.552617390951,2017-04-24 16:00:00,2017-04-24,04:00 PM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,114,24,17,4,0,1,0,0,16,61.2,56.3,84,5,7,29.75,0.0,0.03,1,334.23193359375,0,40,1317
26096,26097,336.03862508137996,2017-04-24 17:00:00,2017-04-24,05:00 PM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,114,24,17,4,0,1,0,0,17,63.1,55.8,77,2,6,29.74,0.0,0.03,1,324.9985046386719,0,34,1136
26097,26098,323.995941162109,2017-04-24 18:00:00,2017-04-24,06:00 PM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,114,24,17,4,0,1,0,0,18,63.5,55.8,76,0,0,29.73,0.0,0.03,1,318.65875244140625,0,27,1188
26098,26099,339.991902669271,2017-04-24 19:00:00,2017-04-24,07:00 PM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,114,24,17,4,0,1,0,0,19,63.7,56.7,78,0,4,29.73,0.0,0.03,1,331.17169189453125,0,11,675
26099,26100,338.068242390951,2017-04-24 20:00:00,2017-04-24,08:00 PM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,114,24,17,4,0,1,0,0,20,63.5,57.2,80,0,0,29.73,0.0,0.03,1,327.61785888671875,0,4,60
26100,26101,337.425120035807,2017-04-24 21:00:00,2017-04-24,09:00 PM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,114,24,17,4,0,1,0,0,21,63.1,57.2,81,2,10,29.74,0.0,0.03,1,317.24920654296875,0,2,38
26101,26102,334.101979573568,2017-04-24 22:00:00,2017-04-24,10:00 PM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,114,24,17,4,0,1,0,0,22,62.4,56.5,81,0,6,29.73,0.0,0.03,1,311.8871154785156,0,0,0
26102,26103,334.458516438802,2017-04-24 23:00:00,2017-04-24,11:00 PM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,114,24,17,4,0,1,0,0,23,61.5,56.6,84,0,2,29.75,0.0,0.03,1,311.2396545410156,0,0,0
26103,26104,325.485916137695,2017-04-25 00:00:00,2017-04-25,12:00 AM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,115,25,17,4,0,1,0,0,0,60.1,55.3,84,1,5,29.74,0.0,0.03,1,301.7271728515625,0,0,0
26104,26105,309.138987223307,2017-04-25 01:00:00,2017-04-25,01:00 AM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,115,25,17,4,0,1,0,0,1,59.3,54.8,85,3,3,29.74,0.0,0.03,1,294.80517578125,0,0,0
26105,26106,305.85237630208303,2017-04-25 02:00:00,2017-04-25,02:00 AM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,115,25,17,4,0,1,0,0,2,59.8,55.0,84,4,4,29.75,0.0,0.0,1,285.7741394042969,0,0,0
26106,26107,299.873959859212,2017-04-25 03:00:00,2017-04-25,03:00 AM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,115,25,17,4,0,1,0,0,3,59.6,55.1,85,0,0,29.74,0.0,0.0,1,273.4848937988281,0,0,0
26107,26108,296.04844411214196,2017-04-25 04:00:00,2017-04-25,04:00 AM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,115,25,17,4,0,1,0,0,4,59.3,55.1,86,2,3,29.74,0.0,0.0,1,273.3250732421875,0,0,0
26108,26109,293.332293192546,2017-04-25 05:00:00,2017-04-25,05:00 AM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,115,25,17,4,0,1,0,0,5,58.6,54.8,87,1,4,29.74,0.0,0.0,1,273.20489501953125,0,0,0
26109,26110,293.824012756348,2017-04-25 06:00:00,2017-04-25,06:00 AM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,115,25,17,4,0,1,0,0,6,58.6,54.8,87,0,0,29.73,0.0,0.0,1,273.6535339355469,0,0,0
26110,26111,283.393854777018,2017-04-25 07:00:00,2017-04-25,07:00 AM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,115,25,17,4,0,1,0,0,7,57.5,54.0,88,0,0,29.75,0.0,0.0,1,280.07281494140625,0,0,0
26111,26112,301.072230021159,2017-04-25 08:00:00,2017-04-25,08:00 AM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,115,25,17,4,0,1,0,0,8,57.5,54.0,88,3,6,29.76,0.0,0.0,1,282.00970458984375,0,5,145
26112,26113,293.91155497233103,2017-04-25 09:00:00,2017-04-25,09:00 AM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,115,25,17,4,0,1,0,0,9,60.1,54.9,83,9,12,29.76,0.0,0.0,1,285.966064453125,0,5,145
26113,26114,286.47129821777304,2017-04-25 10:00:00,2017-04-25,10:00 AM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,115,25,17,4,0,1,0,0,10,62.7,55.0,76,4,9,29.78,0.0,0.0,1,293.98248291015625,0,16,617
26114,26115,274.86289215087896,2017-04-25 11:00:00,2017-04-25,11:00 AM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,115,25,17,4,0,1,0,0,11,66.6,56.1,69,0,13,29.78,0.0,0.0,1,276.6618347167969,0,18,692
26115,26116,288.401453653971,2017-04-25 12:00:00,2017-04-25,12:00 PM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,115,25,17,4,0,1,0,0,12,69.6,55.6,61,3,10,29.78,0.0,0.0,1,286.8089904785156,0,26,956
26116,26117,296.696416219076,2017-04-25 13:00:00,2017-04-25,01:00 PM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,115,25,17,4,0,1,0,0,13,70.8,54.3,56,3,15,29.77,0.0,0.0,1,283.4929504394531,0,24,881
26117,26118,304.52106221516897,2017-04-25 14:00:00,2017-04-25,02:00 PM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,115,25,17,4,0,1,0,0,14,74.2,55.5,52,5,11,29.75,0.0,0.0,1,307.9277648925781,0,41,961
26118,26119,308.49223836262996,2017-04-25 15:00:00,2017-04-25,03:00 PM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,115,25,17,4,0,1,0,0,15,74.9,55.0,50,0,11,29.75,0.0,0.0,1,315.058837890625,0,72,1953
26119,26120,312.507700602214,2017-04-25 16:00:00,2017-04-25,04:00 PM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,115,25,17,4,0,1,0,0,16,77.9,55.5,46,0,5,29.73,0.0,0.0,1,311.45587158203125,0,45,1248
26120,26121,319.355504353841,2017-04-25 17:00:00,2017-04-25,05:00 PM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,115,25,17,4,0,1,0,0,17,78.3,54.6,44,0,5,29.71,0.0,0.0,1,314.5431213378906,0,39,1001
26121,26122,344.194788614909,2017-04-25 18:00:00,2017-04-25,06:00 PM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,115,25,17,4,0,1,0,0,18,78.1,53.8,43,0,10,29.71,0.0,0.0,1,300.8738098144531,0,45,1555
26122,26123,350.12467956543,2017-04-25 19:00:00,2017-04-25,07:00 PM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,115,25,17,4,0,1,0,0,19,75.4,54.4,48,0,4,29.72,0.0,0.0,1,325.1982116699219,0,11,636
26123,26124,350.923400878906,2017-04-25 20:00:00,2017-04-25,08:00 PM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,115,25,17,4,0,1,0,0,20,73.7,54.5,51,0,6,29.72,0.0,0.0,1,323.4118347167969,0,8,115
26124,26125,349.470199584961,2017-04-25 21:00:00,2017-04-25,09:00 PM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,115,25,17,4,0,1,0,0,21,71.5,54.5,55,0,0,29.73,0.0,0.0,1,318.85205078125,0,4,77
26125,26126,342.247955322266,2017-04-25 22:00:00,2017-04-25,10:00 PM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,115,25,17,4,0,1,0,0,22,69.9,54.5,58,0,0,29.75,0.0,0.0,1,303.3900146484375,0,0,0
26126,26127,338.742731730143,2017-04-25 23:00:00,2017-04-25,11:00 PM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,115,25,17,4,0,1,0,0,23,68.1,54.6,62,0,0,29.76,0.0,0.0,1,310.6911926269531,0,0,0
26127,26128,323.524139404297,2017-04-26 00:00:00,2017-04-26,12:00 AM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,116,26,17,4,0,1,0,0,0,66.6,54.9,66,0,0,29.76,0.0,0.0,1,290.6607360839844,0,0,0
26128,26129,316.665807088216,2017-04-26 01:00:00,2017-04-26,01:00 AM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,116,26,17,4,0,1,0,0,1,66.4,55.1,67,0,0,29.77,0.0,0.0,1,290.2274169921875,0,0,0
26129,26130,306.024200439453,2017-04-26 02:00:00,2017-04-26,02:00 AM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,116,26,17,4,0,1,0,0,2,65.5,55.1,69,0,0,29.76,0.0,0.0,1,283.7317810058594,0,0,0
26130,26131,291.642318725586,2017-04-26 03:00:00,2017-04-26,03:00 AM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,116,26,17,4,0,1,0,0,3,63.7,54.9,73,0,0,29.76,0.0,0.0,1,272.86688232421875,0,0,0
26131,26132,295.22618103027304,2017-04-26 04:00:00,2017-04-26,04:00 AM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,116,26,17,4,0,1,0,0,4,63.7,54.9,73,0,0,29.74,0.0,0.0,1,272.6667785644531,0,0,0
26132,26133,297.404062906901,2017-04-26 05:00:00,2017-04-26,05:00 AM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,116,26,17,4,0,1,0,0,5,63.4,54.2,72,0,0,29.74,0.0,0.0,1,272.7975769042969,0,0,0
26133,26134,293.70192972819,2017-04-26 06:00:00,2017-04-26,06:00 AM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,116,26,17,4,0,1,0,0,6,62.3,53.9,74,0,0,29.74,0.0,0.0,1,273.300048828125,0,0,0
26134,26135,286.91053771972696,2017-04-26 07:00:00,2017-04-26,07:00 AM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,116,26,17,4,0,1,0,0,7,62.7,53.5,72,0,0,29.76,0.0,0.0,1,277.0412292480469,0,0,0
26135,26136,294.582951863607,2017-04-26 08:00:00,2017-04-26,08:00 AM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,116,26,17,4,0,1,0,0,8,62.9,53.8,72,2,2,29.8,0.0,0.0,1,279.3954162597656,0,10,192
26136,26137,297.730931599935,2017-04-26 09:00:00,2017-04-26,09:00 AM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,116,26,17,4,0,1,0,0,9,66.0,55.5,69,0,3,29.83,0.0,0.0,1,279.9306945800781,0,26,809
26137,26138,296.949798583984,2017-04-26 10:00:00,2017-04-26,10:00 AM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,116,26,17,4,0,1,0,0,10,70.3,56.2,61,0,5,29.84,0.0,0.0,1,298.7279968261719,0,31,1227
26138,26139,306.698496500651,2017-04-26 11:00:00,2017-04-26,11:00 AM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,116,26,17,4,0,1,0,0,11,75.8,55.9,50,0,0,29.83,0.0,0.0,1,294.66497802734375,0,36,1290
26139,26140,300.308985392253,2017-04-26 12:00:00,2017-04-26,12:00 PM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,116,26,17,4,0,1,0,0,12,77.0,53.4,44,0,10,29.82,0.0,0.0,1,299.3861389160156,0,51,1261
26140,26141,310.125493367513,2017-04-26 13:00:00,2017-04-26,01:00 PM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,116,26,17,4,0,1,0,0,13,78.3,54.0,43,4,6,29.8,0.0,0.0,1,297.48828125,0,44,1151
26141,26142,314.560755411784,2017-04-26 14:00:00,2017-04-26,02:00 PM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,116,26,17,4,0,1,0,0,14,78.8,54.4,43,0,10,29.78,0.0,0.0,1,309.2492370605469,0,52,1308
26142,26143,320.035883585612,2017-04-26 15:00:00,2017-04-26,03:00 PM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,116,26,17,4,0,1,0,0,15,80.9,54.3,40,0,10,29.78,0.0,0.0,1,324.72442626953125,0,76,1590
26143,26144,326.285558064779,2017-04-26 16:00:00,2017-04-26,04:00 PM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,116,26,17,4,0,1,0,0,16,81.6,52.8,37,4,15,29.76,0.0,0.0,1,307.07080078125,0,49,1386
26144,26145,329.262842814128,2017-04-26 17:00:00,2017-04-26,05:00 PM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,116,26,17,4,0,1,0,0,17,79.9,54.1,41,7,9,29.75,0.0,0.0,1,309.04754638671875,0,45,1292
26145,26146,359.12201944987,2017-04-26 18:00:00,2017-04-26,06:00 PM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,116,26,17,4,0,1,0,0,18,80.7,54.8,41,15,15,29.74,0.0,0.0,1,299.5662841796875,0,38,1048
26146,26147,362.455088297526,2017-04-26 19:00:00,2017-04-26,07:00 PM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,116,26,17,4,0,1,0,0,19,78.6,56.1,46,5,19,29.73,0.0,0.0,1,318.9762268066406,0,14,649
26147,26148,363.604131062826,2017-04-26 20:00:00,2017-04-26,08:00 PM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,116,26,17,4,0,1,0,0,20,77.7,56.5,48,2,10,29.73,0.0,0.0,1,316.2637939453125,0,6,297
26148,26149,350.305928548177,2017-04-26 21:00:00,2017-04-26,09:00 PM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,116,26,17,4,0,1,0,0,21,76.0,57.1,52,5,15,29.75,0.0,0.0,1,316.4591979980469,0,5,102
26149,26150,335.968170166016,2017-04-26 22:00:00,2017-04-26,10:00 PM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,116,26,17,4,0,1,0,0,22,74.0,56.8,55,0,16,29.77,0.0,0.0,1,304.1340026855469,0,0,0
26150,26151,335.312250773112,2017-04-26 23:00:00,2017-04-26,11:00 PM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,116,26,17,4,0,1,0,0,23,72.8,56.2,56,3,18,29.78,0.0,0.0,1,304.08587646484375,0,0,0
26151,26152,331.699691772461,2017-04-27 00:00:00,2017-04-27,12:00 AM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,117,27,17,4,0,1,0,0,0,71.8,55.8,57,0,13,29.78,0.0,0.0,1,287.90283203125,0,0,0
26152,26153,323.487228393555,2017-04-27 01:00:00,2017-04-27,01:00 AM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,117,27,17,4,0,1,0,0,1,70.8,55.3,58,4,10,29.78,0.0,0.0,1,278.7937316894531,0,0,0
26153,26154,312.738647460938,2017-04-27 02:00:00,2017-04-27,02:00 AM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,117,27,17,4,0,1,0,0,2,69.3,55.3,61,0,17,29.8,0.0,0.0,1,271.8029479980469,0,0,0
26154,26155,302.741663614909,2017-04-27 03:00:00,2017-04-27,03:00 AM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,117,27,17,4,0,1,0,0,3,67.9,54.8,63,3,16,29.77,0.0,0.0,1,261.1114807128906,0,0,0
26155,26156,298.183990478516,2017-04-27 04:00:00,2017-04-27,04:00 AM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,117,27,17,4,0,1,0,0,4,66.9,54.8,65,10,15,29.76,0.0,0.0,1,261.2514343261719,0,0,0
26156,26157,301.432840983073,2017-04-27 05:00:00,2017-04-27,05:00 AM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,117,27,17,4,0,1,0,0,5,66.4,56.3,70,5,11,29.74,0.0,0.0,1,266.94976806640625,0,0,0
26157,26158,305.73577372233103,2017-04-27 06:00:00,2017-04-27,06:00 AM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,117,27,17,4,0,1,0,0,6,67.3,59.8,77,7,14,29.76,0.0,0.0,1,262.9930114746094,0,0,0
26158,26159,310.324574788411,2017-04-27 07:00:00,2017-04-27,07:00 AM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,117,27,17,4,0,1,0,0,7,66.0,60.3,82,13,23,29.78,0.0,0.0,1,272.6785888671875,0,0,0
26159,26160,307.134709676107,2017-04-27 08:00:00,2017-04-27,08:00 AM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,117,27,17,4,0,1,0,0,8,66.4,62.1,86,14,14,29.77,0.0,0.0,1,277.1858825683594,0,5,145
26160,26161,316.10476175944,2017-04-27 09:00:00,2017-04-27,09:00 AM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,117,27,17,4,0,1,0,0,9,67.8,63.5,86,0,13,29.77,0.0,0.0,1,280.2112731933594,0,5,145
26161,26162,329.109949747721,2017-04-27 10:00:00,2017-04-27,10:00 AM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,117,27,17,4,0,1,0,0,10,69.4,64.0,83,0,17,29.77,0.0,0.0,1,276.15789794921875,0,15,602
26162,26163,330.235366821289,2017-04-27 11:00:00,2017-04-27,11:00 AM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,117,27,17,4,0,1,0,0,11,70.4,64.7,82,9,11,29.77,0.0,0.0,1,293.5832214355469,0,16,619
26163,26164,339.176635742188,2017-04-27 12:00:00,2017-04-27,12:00 PM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,117,27,17,4,0,1,0,0,12,71.3,65.2,81,0,5,29.79,0.0,0.0,1,290.30059814453125,0,23,842
26164,26165,347.778483072917,2017-04-27 13:00:00,2017-04-27,01:00 PM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,117,27,17,4,0,1,0,0,13,71.5,66.1,83,0,5,29.8,0.01,0.01,1,292.6025085449219,0,25,851
26165,26166,362.70199076334603,2017-04-27 14:00:00,2017-04-27,02:00 PM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,117,27,17,4,0,1,0,0,14,73.2,67.0,81,7,20,29.78,0.0,0.01,1,314.19970703125,0,40,931
26166,26167,353.404581705729,2017-04-27 15:00:00,2017-04-27,03:00 PM,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,117,27,17,4,0,1,0,0,15,74.9,66.4,75,0,21,29.78,0.0,0.01,1,328.638427734375,0,72,1905
